date,close,high,low,open,volume
2026-04-13,706.7339,761.9845,665.9116,679.4534,14172700
2026-04-15,708.4083,723.6243,705.2075,717.9614,1460243
2026-04-16,695.9498,717.6659,684.624,715.7947,1443657
2026-04-17,698.3135,707.7189,695.3589,699.1506,519098
2026-04-20,693.3892,703.09,691.4687,699.8893,620556
2026-04-21,696.9839,705.6507,692.8475,693.3892,404713
2026-04-22,699.1013,703.1885,694.3248,696.2945,357588
2026-04-23,696.9839,710.7227,694.3248,699.1014,499844
2026-04-24,682.7527,702.4498,679.8473,698.2642,373181
2026-04-27,711.3628,713.7757,684.4762,688.2679,804546
2026-04-28,790.0038,805.6138,706.2416,709.0977,25165940
2026-04-29,787.6401,805.8107,769.174,792.3182,3193961
2026-04-30,796.75,841.9057,785.4241,818.4169,6444674
2026-05-01,796.75,796.75,796.75,796.75,0
2026-05-04,793.5492,837.1292,788.8711,812.5569,2097943
2026-05-05,789.3143,804.5304,766.4164,778.1362,5080048
2026-05-06,803.5948,817.9245,790.053,791.8257,2550372
2026-05-07,793.1553,815.807,788.9696,809.5532,1587545
2026-05-08,769.7156,797.4394,766.2194,793.1552,1543692
2026-05-11,749.8215,765.2346,744.5526,765.2346,791545
2026-05-12,758.5868,781.731,749.4769,753.4163,2483462
2026-05-13,756.4693,767.9429,753.564,758.9314,519169
2026-05-14,745.6359,762.083,743.5677,762.083,428544
2026-05-15,737.5601,746.1283,734.2115,745.6358,472928
2026-05-18,719.2909,729.1888,713.0863,726.8251,565795
2026-05-19,725.0524,737.4616,720.9652,722.8364,488761
2026-05-20,718.897,723.3289,715.0068,718.9463,207269
2026-05-21,743.6661,759.03,715.9917,721.9008,1729960
2026-05-22,738.8404,749.3784,732.7343,746.3253,371480
2026-05-25,754.3519,776.068,739.4312,744.1093,1726265
2026-05-26,772.0301,806.5986,752.9731,758.2913,2645794
2026-05-27,762.8217,775.3294,761.2951,770.1589,382711
2026-05-28,762.8217,762.8217,762.8217,762.8217,0
2026-05-29,746.5223,763.5603,743.5677,759.6209,447541
2026-06-01,722.8857,753.2685,720.4235,746.5223,433800
2026-06-02,726.9236,728.8933,715.9917,722.541,354589
2026-06-03,708.8514,728.7948,704.1734,726.9236,461010
2026-06-04,709.5901,716.7795,705.4537,708.162,262176
2026-06-05,708.4083,717.7152,698.4612,714.022,439098
2026-06-08,707.1279,728.7456,697.2794,706.2415,767264
2026-06-09,715.45,722.8857,701.7112,708.2113,548435
2026-06-10,720.4,755.9,715.05,717.1,1797412
2026-06-11,741.2,762.35,715.15,720.4,2660072
2026-06-12,745.95,762.9,741.9,755.0,949724
2026-06-15,735.1,754.0,730.15,752.3,696660
2026-06-16,729.45,738.8,724.45,735.7,716690
2026-06-17,729.0,739.8,727.0,731.0,595366
2026-06-18,732.65,735.25,725.5,732.0,352506
2026-06-19,729.15,743.6,723.3,732.0,449003
2026-06-22,733.45,735.1,723.65,734.95,667935
2026-06-23,730.65,739.5,725.2,732.7,370899
2026-06-24,728.35,732.95,724.2,728.0,246340
